timestamp,date_GMT,status,attendance,home_team_name,away_team_name,Pre-Match PPG (Home),Pre-Match PPG (Away),home_ppg,away_ppg,home_team_goal_count,away_team_goal_count,total_goal_count,total_goals_at_half_time,home_team_goal_count_half_time,away_team_goal_count_half_time,home_team_goal_timings,away_team_goal_timings,home_team_corner_count,away_team_corner_count,home_team_yellow_cards,home_team_red_cards,away_team_yellow_cards,away_team_red_cards,home_team_shots,away_team_shots,home_team_shots_on_target,away_team_shots_on_target,home_team_shots_off_target,away_team_shots_off_target,home_team_fouls,away_team_fouls,home_team_possession,away_team_possession,average_goals_per_match_pre_match,btts_percentage_pre_match,over_15_percentage_pre_match,over_25_percentage_pre_match,over_35_percentage_pre_match,over_45_percentage_pre_match,over_15_HT_FHG_percentage_pre_match,over_05_HT_FHG_percentage_pre_match,average_corners_per_match_pre_match,average_cards_per_match_pre_match,odds_ft_home_team_win,odds_ft_draw,odds_ft_away_team_win,odds_ft_over15,odds_ft_over25,odds_ft_over35,odds_ft_over45,odds_btts_yes,odds_btts_no,stadium_name
1370114400,Jun 1 2013 - 7:20pm,complete,7747,Palmeiras,América Mineiro,3.00,0.00,2.53,1.58,0,1,1,1,0,1,"","38",16,2,2,0,4,0,18,11,8,5,10,6,10,17,51,49,1.00,0,0,0,0,0,0,50,12.00,7.00,1.39,4.78,9.27,0,0,0,0,0,0,Estádio Municipal Dr. Novelli Júnior (Itu- São Paulo)
1370114400,Jun 1 2013 - 7:20pm,complete,466,Bragantino,Guaratinguetá,0.00,0.00,1.47,0.42,2,0,2,2,2,0,"1,9","",5,6,2,0,0,0,20,10,9,4,11,6,14,16,50,50,2.00,50,50,50,0,0,50,50,6.00,10.00,1.9,3.62,4.32,0,0,0,0,0,0,Estádio Nabi Abi Chedid (Bragança Paulista- São Paulo)
1370131200,Jun 2 2013 - 12:00am,complete,756,Boa,Atlético GO,0.00,0.00,1.63,0.89,0,0,0,0,0,0,"","",6,3,2,0,4,0,14,18,3,6,11,12,23,23,47,53,3.00,50,50,50,50,50,0,50,18.00,6.00,2.74,3.39,2.66,0,0,0,0,0,0,Estádio Municipal Prefeito Dilzon Luiz de Melo (Varginha- Minas Gerais)
1370131200,Jun 2 2013 - 12:00am,complete,438,São Caetano,Chapecoense,1.00,3.00,1.53,1.68,0,1,1,0,0,0,"","90'1",6,9,1,0,1,0,10,19,5,6,5,13,22,22,52,48,2.50,50,50,50,50,50,0,50,12.00,8.00,2.19,3.56,3.36,0,0,0,0,0,0,Estádio Municipal Anacleto Campanella (São Caetano do Sul- São Paulo)
1370385000,Jun 4 2013 - 10:30pm,complete,746,Oeste,Ceará,2.00,1.00,1.53,0.95,2,1,3,2,1,1,"39,88","22",11,5,4,0,4,0,14,11,5,5,9,6,19,13,52,48,1.25,50,50,0,0,0,25,75,9.00,7.00,2.82,3.26,2.71,0,0,0,0,0,0,Estádio Municipal dos Amaros
1370385000,Jun 4 2013 - 10:30pm,complete,773,Boa,ASA,0.50,0.50,1.63,0.37,1,2,3,0,0,0,"68","55,57",6,4,0,0,3,0,17,8,6,2,11,6,14,20,49,51,2.25,50,75,25,25,25,50,75,16.00,5.50,1.97,3.5,4.22,0,0,0,0,0,0,Estádio Municipal Prefeito Dilzon Luiz de Melo (Varginha- Minas Gerais)
1370385000,Jun 4 2013 - 10:30pm,complete,5969,Figueirense,Chapecoense,3.00,3.00,2.11,1.68,0,2,2,1,0,1,"","37,77",9,5,4,1,7,1,11,4,9,2,2,2,25,25,47,53,4.00,75,75,75,75,75,50,75,10.00,3.00,1.94,3.76,4,0,0,0,0,0,0,Estádio Orlando Scarpelli (Florianópolis- Santa Catarina)
1370385000,Jun 4 2013 - 10:30pm,complete,5792,Palmeiras,Avaí,1.50,2.00,2.53,1.21,2,1,3,2,1,1,"4,75","21",10,3,3,0,3,0,16,8,8,3,8,5,24,18,52,48,2.75,50,50,25,25,25,25,75,14.50,4.50,1.72,3.92,5.11,0,0,0,0,0,0,Estádio Municipal Dr. Novelli Júnior (Itu- São Paulo)
1370385000,Jun 4 2013 - 10:30pm,complete,8549,Paysandu,Paraná,1.00,1.50,1.74,1.05,2,0,2,0,0,0,"57,79","",6,5,4,0,4,0,12,16,4,3,8,13,27,15,53,47,1.75,50,75,0,0,0,75,100,14.00,4.50,2.44,3.28,3.17,0,0,0,0,0,0,Estádio Estadual Jornalista Edgar Augusto Proença (Belém- Pará)
1370393400,Jun 5 2013 - 12:50am,complete,7295,Joinville,América RN,3.00,0.50,1.68,1.00,3,1,4,3,3,0,"5,24,36","55",6,5,1,0,4,0,9,19,5,10,4,9,16,23,52,48,3.00,50,100,50,25,25,100,100,7.00,4.00,1.56,4.24,6.61,0,0,0,0,0,0,Arena Joinville (Joinville- Santa Catarina)
1370393400,Jun 5 2013 - 12:50am,complete,1147,Icasa,América Mineiro,1.50,1.50,2.00,1.58,1,2,3,1,0,1,"65","3,58",15,4,3,0,1,0,16,7,6,3,10,4,11,17,47,53,3.00,50,50,50,25,25,25,100,8.50,7.00,2.02,3.58,3.91,0,0,0,0,0,0,Estádio Mauro Sampaio (Juazeiro do Norte- Ceará)
1370393400,Jun 5 2013 - 12:50am,complete,2010,ABC,Bragantino,0.50,0.00,2.00,1.00,1,1,2,2,1,1,"32","34",7,4,3,0,6,0,17,7,9,4,8,3,21,25,51,49,2.50,25,100,50,0,0,100,100,11.50,5.00,2.16,3.43,3.63,0,0,0,0,0,0,Estádio Maria Lamas Farache (Natal- Rio Grande do Norte)
1370393400,Jun 5 2013 - 12:50am,complete,282,São Caetano,Atlético GO,0.50,0.50,1.53,0.89,4,2,6,2,2,0,"8,12,63,90","53,56",5,11,3,0,1,0,14,15,9,7,5,8,24,13,50,50,0.50,0,0,0,0,0,0,0,11.50,6.50,2.79,3.3,2.71,0,0,0,0,0,0,Estádio Municipal Anacleto Campanella (São Caetano do Sul- São Paulo)
1370393400,Jun 5 2013 - 12:50am,complete,1076,Guaratinguetá,Sport Recife,3.00,0.00,1.74,1.16,1,4,5,1,1,0,"13","53,63,69,90'1",6,3,1,0,1,0,18,10,10,3,8,7,16,21,53,47,2.50,50,50,50,25,25,25,100,8.50,5.00,2.89,3.37,2.58,0,0,0,0,0,0,Estádio Municipal Professor Dario Rodrigues Leite (Guaratinguetá- São Paulo)
1370644200,Jun 7 2013 - 10:30pm,complete,2496,ASA,Icasa,0.00,1.00,1.47,1.11,3,1,4,3,2,1,"36,44,72","35",4,4,2,0,3,0,11,9,4,4,7,5,24,20,51,49,2.50,50,100,50,0,0,100,100,14.00,5.00,2.11,3.52,3.61,0,0,0,0,0,0,Estádio Municipal Coaracy da Mata Fonseca (Arapiraca- Alagoas)
1370644200,Jun 7 2013 - 10:30pm,complete,360,América Mineiro,Oeste,0.00,1.00,1.42,0.89,4,3,7,3,3,0,"32,35,44,90'1","54,56,66",5,4,3,1,3,0,12,14,4,3,8,11,14,16,51,49,4.00,100,100,50,50,50,50,100,6.00,6.00,1.8,3.78,4.63,0,0,0,0,0,0,Estádio Senador Zezé Perrella
1370644200,Jun 7 2013 - 10:30pm,complete,1868,Atlético GO,Paysandu,3.00,0.00,1.42,0.37,1,0,1,1,1,0,"21","",5,5,3,0,2,0,12,11,5,3,7,8,21,12,52,48,2.00,50,50,50,0,0,0,0,9.00,2.00,1.59,4.09,6.2,0,0,0,0,0,0,Estádio do Governo do Estado de Goiás (Serra Dourada) (Goiânia- Goiás)
1370652600,Jun 8 2013 - 12:50am,complete,4782,Avaí,Joinville,3.00,0.00,1.74,1.42,0,2,2,2,0,2,"","35,45",9,2,4,0,0,0,13,3,9,2,4,1,19,5,52,48,3.00,100,100,100,0,0,50,50,8.00,8.00,2.11,3.53,3.6,0,0,0,0,0,0,Estádio Aderbal Ramos da Silva (Florianópolis- Santa Catarina)
1370652600,Jun 8 2013 - 12:50am,complete,5889,Chapecoense,ABC,1.00,0.00,2.11,0.42,5,1,6,4,4,0,"7,15,19,30,80","90'1",4,7,1,0,4,0,11,14,4,6,7,8,20,15,48,52,1.50,50,50,0,0,0,0,50,19.00,2.00,1.58,4.08,6.38,0,0,0,0,0,0,Arena Condá (Chapecó- Santa Catarina)
1370652600,Jun 8 2013 - 12:50am,complete,738,América RN,Guaratinguetá,1.00,0.00,1.47,0.42,2,2,4,1,1,0,"44,52","61,90'2",7,0,1,0,4,0,9,5,5,4,4,1,21,24,49,51,2.25,75,100,25,0,0,100,100,14.50,5.50,1.86,3.75,4.3,0,0,0,0,0,0,Estádio Manoel Dantas Barreto (Ceara-Mirim- Rio Grande do Norte)
1370719200,Jun 8 2013 - 7:20pm,complete,4568,Paraná,Figueirense,1.00,3.00,1.95,1.05,1,0,1,1,1,0,"24","",5,4,2,1,3,0,8,5,5,2,3,3,16,20,49,51,3.00,50,50,50,50,50,50,50,18.00,3.00,2.5,3.35,2.96,0,0,0,0,0,0,Estádio Durival de Britto e Silva (Curitiba- Paraná)
1370719200,Jun 8 2013 - 7:20pm,complete,19607,Sport Recife,Palmeiras,3.00,3.00,2.16,1.63,1,0,1,0,0,0,"90'3","",3,2,3,0,3,1,12,10,5,3,7,7,20,18,49,51,2.00,0,50,50,0,0,50,50,8.00,3.00,2.48,3.41,2.95,0,0,0,0,0,0,Estádio Adelmar da Costa Carvalho (Recife- Pernambuco)
1370736000,Jun 9 2013 - 12:00am,complete,2681,Ceará,Boa,3.00,3.00,2.16,1.00,2,2,4,1,1,0,"32,90'1","64,79",11,5,5,0,2,0,22,10,9,4,13,6,20,17,49,51,1.00,0,0,0,0,0,0,0,12.00,7.00,1.74,3.74,5.23,0,0,0,0,0,0,Estádio Olímpico Horácio Domingos de Sousa (Horizonte- Ceará)
1370736000,Jun 9 2013 - 12:00am,complete,436,Bragantino,São Caetano,1.50,1.00,1.47,0.37,1,0,1,0,0,0,"75","",4,5,3,0,2,0,6,15,4,9,2,6,26,22,49,51,0.75,0,25,0,0,0,25,25,9.00,10.50,2.31,3.41,3.23,0,0,0,0,0,0,Estádio Nabi Abi Chedid (Bragança Paulista- São Paulo)
1370989800,Jun 11 2013 - 10:30pm,complete,1243,Oeste,São Caetano,2.33,0.50,1.53,0.37,0,3,3,2,0,2,"","6,24,72",10,3,1,0,1,0,18,6,8,3,10,3,12,19,47,53,1.25,34,34,17,0,0,17,50,14.17,8.17,1.99,3.56,3.97,0,0,0,0,0,0,Estádio Municipal dos Amaros
