timestamp,date_GMT,status,attendance,home_team_name,away_team_name,Pre-Match PPG (Home),Pre-Match PPG (Away),home_ppg,away_ppg,home_team_goal_count,away_team_goal_count,total_goal_count,total_goals_at_half_time,home_team_goal_count_half_time,away_team_goal_count_half_time,home_team_goal_timings,away_team_goal_timings,home_team_corner_count,away_team_corner_count,home_team_yellow_cards,home_team_red_cards,away_team_yellow_cards,away_team_red_cards,home_team_shots,away_team_shots,home_team_shots_on_target,away_team_shots_on_target,home_team_shots_off_target,away_team_shots_off_target,home_team_fouls,away_team_fouls,home_team_possession,away_team_possession,average_goals_per_match_pre_match,btts_percentage_pre_match,over_15_percentage_pre_match,over_25_percentage_pre_match,over_35_percentage_pre_match,over_45_percentage_pre_match,over_15_HT_FHG_percentage_pre_match,over_05_HT_FHG_percentage_pre_match,average_corners_per_match_pre_match,average_cards_per_match_pre_match,odds_ft_home_team_win,odds_ft_draw,odds_ft_away_team_win,odds_ft_over15,odds_ft_over25,odds_ft_over35,odds_ft_over45,odds_btts_yes,odds_btts_no,stadium_name
1433379600,Jun 4 2015 - 1:00am,complete,7101,Avaí,Atlético Mineiro,2.00,0.50,1.53,1.47,1,4,5,2,0,2,"74","13,24,68,77",10,7,3,0,3,0,6,10,5,3,1,7,11,14,48,52,2.50,75,75,50,25,0,0,50,9.50,5.50,4.01,3.38,2.06,0,0,0,0,0,0,Estádio Aderbal Ramos da Silva (Florianópolis- Santa Catarina)
1433444400,Jun 4 2015 - 7:00pm,complete,28041,Fluminense,Coritiba,2.00,0.00,1.74,0.95,2,0,2,1,1,0,"30,88","",3,4,1,0,4,0,10,7,6,6,4,1,13,24,52,48,1.25,25,25,25,0,0,25,50,12.00,5.00,1.6,3.82,7.06,0,0,0,0,0,0,Estadio Jornalista Mário Filho (Maracanã) (Rio de Janeiro- Rio de Janeiro)
1433462400,Jun 5 2015 - 12:00am,complete,10702,Sport Recife,Goiás,3.00,2.00,2.32,0.68,1,0,1,0,0,0,"90'3","",7,3,2,0,4,0,7,9,3,5,4,4,11,12,61,39,1.75,25,25,25,25,25,0,50,8.50,6.50,1.85,3.45,5.04,0,0,0,0,0,0,Estádio Adelmar da Costa Carvalho (Recife- Pernambuco)
1433462400,Jun 5 2015 - 12:00am,complete,36199,Palmeiras,Internacional,0.50,0.50,1.63,0.79,1,1,2,0,0,0,"64","76",9,2,1,0,4,0,11,4,7,3,4,1,14,12,62,38,2.50,50,75,50,25,0,0,50,18.00,8.00,1.94,3.37,4.57,0,0,0,0,0,0,Allianz Parque (São Paulo- São Paulo)
1433626200,Jun 6 2015 - 9:30pm,complete,5508,Santos,Ponte Preta,2.00,1.67,2.53,1.05,2,2,4,1,1,0,"23,61","53,72",6,2,2,0,2,0,9,11,5,4,4,7,17,14,56,44,3.09,59,75,59,42,17,17,84,16.50,4.67,1.93,3.52,4.41,0,0,0,0,0,0,Estádio Urbano Caldeira (Santos- São Paulo)
1433626200,Jun 6 2015 - 9:30pm,complete,20156,Flamengo,Chapecoense,0.50,0.00,1.42,0.79,1,0,1,0,0,0,"65","",5,1,1,0,0,1,16,5,3,4,13,1,13,12,60,40,3.50,75,75,75,75,25,25,100,13.50,8.00,1.88,3.48,4.78,0,0,0,0,0,0,Estadio Jornalista Mário Filho (Maracanã) (Rio de Janeiro- Rio de Janeiro)
1433626200,Jun 6 2015 - 9:30pm,complete,20092,Atlético Mineiro,Cruzeiro,3.00,0.00,2.16,1.00,1,3,4,2,1,1,"13","45'2,46,72",7,6,0,0,0,0,8,8,4,3,4,5,11,12,56,44,3.00,50,75,75,25,25,75,100,9.50,6.50,1.86,3.59,4.67,0,0,0,0,0,0,Estádio Raimundo Sampaio (Belo Horizonte- Minas Gerais)
1433638800,Jun 7 2015 - 1:00am,complete,16917,São Paulo,Grêmio,3.00,0.50,2.21,1.21,2,0,2,1,1,0,"27,56","",4,3,3,0,2,0,7,7,5,2,2,5,18,13,57,43,2.84,59,100,50,17,17,42,84,9.17,5.00,1.92,3.37,4.73,0,0,0,0,0,0,Estádio Cícero Pompeu de Toledo (Morumbi) (São Paulo- São Paulo)
1433638800,Jun 7 2015 - 1:00am,complete,15177,Atlético PR,Vasco da Gama,3.00,0.50,1.74,1.05,2,0,2,0,0,0,"60,90'2","",7,3,4,0,3,0,7,11,2,6,5,5,15,7,48,52,1.59,0,42,42,0,0,25,75,10.33,7.17,1.75,3.58,5.62,0,0,0,0,0,0,Estádio Joaquim Américo Guimarães (Curitiba- Paraná)
1433638800,Jun 7 2015 - 1:00am,complete,14131,Joinville,Corinthians,0.50,1.33,1.32,1.63,0,1,1,1,0,1,"","31",9,5,1,0,1,0,15,9,6,4,9,5,8,9,52,48,1.59,42,42,42,17,0,42,42,7.50,3.50,3.77,3.16,2.23,0,0,0,0,0,0,Arena Joinville (Joinville- Santa Catarina)
