,Data,Hora,Home,S,Away,Res,,
1556,,16:30,América MG,-,Atlético GO,1:0 (1:0),,
1557,,16:30,Ceará SC,-,Santa Cruz FC,3:3 (1:1),,
1558,,21:00,Bragantino,-,Oeste FC,3:1 (2:0),,
1559,,21:00,CR Brasil,-,Macaé Esporte FC,3:1 (2:0),,
1560,23.06.2015,19:30,Criciúma EC,-,América MG,2:2 (2:1),,
1561,,21:50,Paysandu SC,-,EC Vitória BA,1:0 (0:0),,
1562,26.06.2015,21:00,Atlético GO,-,Paraná Clube,1:1 (1:1),,
1563,,21:00,Oeste FC,-,Ceará SC,2:0 (0:0),,
1564,27.06.2015,16:30,EC Bahia,-,Luverdense,1:0 (0:0),,
1565,,16:30,Macaé Esporte FC,-,Botafogo RJ,4:2 (3:0),,
1566,,16:30,Mogi Mirim,-,CR Brasil,0:1 (0:0),,
1567,,16:30,Santa Cruz FC,-,Sampaio Corrêa FC,1:0 (0:0),,
1568,,16:30,ABC FC,-,Clube Náutico,3:3 (1:2),,
1569,,21:00,Boa EC,-,Bragantino,3:0 (1:0),,
1570,30.06.2015,18:30,Paysandu SC,-,Atlético GO,2:0 (1:0),,
1571,,22:30,Luverdense,-,Ceará SC,3:0 (1:0),,
1572,03.07.2015,19:30,Paraná Clube,-,Criciúma EC,0:0 (0:0),,
1573,,21:50,Botafogo RJ,-,Sampaio Corrêa FC,5:0 (3:0),,
1574,04.07.2015,16:30,EC Vitória BA,-,EC Bahia,4:1 (1:0),,
1575,,16:30,Bragantino,-,Santa Cruz FC,1:2 (0:0),,
1576,,16:30,Clube Náutico,-,Oeste FC,2:1 (0:0),,
1577,,16:30,ABC FC,-,Macaé Esporte FC,1:1 (0:1),,
1578,,21:00,América MG,-,Mogi Mirim,3:1 (1:1),,
1579,,21:00,CR Brasil,-,Boa EC,1:1 (0:0),,
1580,07.07.2015,19:30,EC Bahia,-,Paysandu SC,2:0 (1:0),,
1581,,19:30,Macaé Esporte FC,-,América MG,1:1 (1:0),,
1582,,19:30,Mogi Mirim,-,Clube Náutico,2:1 (0:1),,
1583,,19:30,Boa EC,-,EC Vitória BA,0:0 (0:0),,
1584,,19:30,Criciúma EC,-,Bragantino,1:0 (1:0),,
1585,,19:30,Sampaio Corrêa FC,-,Luverdense,3:1 (1:0),,
1586,,19:30,Atlético GO,-,ABC FC,1:2 (1:1),,
1587,,19:30,Oeste FC,-,Paraná Clube,1:0 (0:0),,
1588,,21:50,Santa Cruz FC,-,CR Brasil,2:1 (0:1),,
1589,,21:50,Ceará SC,-,Botafogo RJ,0:0 (0:0),,
1590,10.07.2015,19:30,Macaé Esporte FC,-,Paysandu SC,2:1 (0:1),,
1591,,19:30,Ceará SC,-,Criciúma EC,1:1 (1:1),,
1592,,19:30,Atlético GO,-,Mogi Mirim,1:1 (0:0),,
1593,,21:50,Bragantino,-,Botafogo RJ,1:0 (1:0),,
1594,11.07.2015,16:30,América MG,-,ABC FC,2:1 (0:1),,
1595,,16:30,Paraná Clube,-,EC Vitória BA,0:1 (0:0),,
1596,,16:30,Sampaio Corrêa FC,-,Boa EC,3:0 (0:0),,
1597,,16:30,Clube Náutico,-,Santa Cruz FC,2:1 (0:0),,
1598,,16:30,CR Brasil,-,Luverdense,0:0 (0:0),,
1599,,21:00,EC Bahia,-,Oeste FC,1:0 (1:0),,
1600,14.07.2015,19:30,Mogi Mirim,-,Macaé Esporte FC,3:1 (3:0),,
1601,,19:30,ABC FC,-,Paraná Clube,1:4 (1:0),,
1602,17.07.2015,21:50,EC Vitória BA,-,CR Brasil,3:1 (3:0),,
1603,,21:50,Luverdense,-,Bragantino,2:1 (0:0),,
1604,18.07.2015,16:30,Botafogo RJ,-,Clube Náutico,1:0 (0:0),,
1605,,16:30,Criciúma EC,-,EC Bahia,2:1 (1:0),,
1606,,16:30,Paysandu SC,-,Sampaio Corrêa FC,1:1 (0:0),,
1607,,16:30,Santa Cruz FC,-,Atlético GO,3:0 (1:0),,
1608,,21:00,Boa EC,-,Ceará SC,0:0 (0:0),,
1609,,21:00,Oeste FC,-,América MG,3:1 (1:1),,
1610,21.07.2015,19:30,Macaé Esporte FC,-,Paraná Clube,0:0 (0:0),,
1611,24.07.2015,19:30,América MG,-,Boa EC,2:0 (1:0),,
1612,,21:50,Bragantino,-,Atlético GO,0:1 (0:0),,
1613,25.07.2015,16:30,EC Bahia,-,Botafogo RJ,1:1 (0:1),,
1614,,16:30,Criciúma EC,-,Santa Cruz FC,0:0 (0:0),,
1615,,16:30,Sampaio Corrêa FC,-,ABC FC,3:2 (1:1),,
1616,,16:30,Clube Náutico,-,EC Vitória BA,2:1 (0:1),,
1617,,16:30,CR Brasil,-,Paysandu SC,3:0 (2:0),,
1618,,21:00,Ceará SC,-,Mogi Mirim,2:3 (0:1),,
1619,,21:00,Luverdense,-,Oeste FC,1:1 (0:0),,
1620,28.07.2015,19:30,EC Vitória BA,-,Macaé Esporte FC,0:0 (0:0),,
1621,,19:30,Mogi Mirim,-,Bragantino,2:3 (0:1),,
1622,,19:30,Boa EC,-,Luverdense,2:1 (0:0),,
1623,,19:30,Paraná Clube,-,Clube Náutico,2:0 (2:0),,
1624,,19:30,Paysandu SC,-,América MG,2:0 (1:0),,
1625,,19:30,Santa Cruz FC,-,EC Bahia,3:1 (1:1),,
1626,,19:30,ABC FC,-,Ceará SC,0:1 (0:0),,
1627,,19:30,Oeste FC,-,Sampaio Corrêa FC,1:0 (0:0),,
1628,,21:50,Botafogo RJ,-,Criciúma EC,0:0 (0:0),,
1629,,21:50,Atlético GO,-,CR Brasil,1:0 (0:0),,
1630,31.07.2015,19:00,Boa EC,-,Criciúma EC,1:1 (1:0),,
1631,,21:30,Paysandu SC,-,Mogi Mirim,1:1 (1:1),,
1632,,21:30,ABC FC,-,EC Bahia,0:3 (0:2),,
1633,01.08.2015,16:30,EC Vitória BA,-,América MG,1:1 (0:0),,
1634,,16:30,Botafogo RJ,-,Luverdense,0:0 (0:0),,
1635,,16:30,Paraná Clube,-,CR Brasil,0:0 (0:0),,
1636,,16:30,Clube Náutico,-,Macaé Esporte FC,1:1 (1:0),,
1637,,16:30,Atlético GO,-,Sampaio Corrêa FC,3:1 (3:0),,
1638,,16:30,Oeste FC,-,Santa Cruz FC,1:0 (0:0),,
1639,,21:00,Bragantino,-,Ceará SC,3:0 (0:0),,
1640,04.08.2015,21:00,América MG,-,Paraná Clube,2:0 (2:0),,
1641,,21:00,Sampaio Corrêa FC,-,Bragantino,2:0 (1:0),,
1642,07.08.2015,19:30,Criciúma EC,-,Oeste FC,3:2 (2:0),,
1643,,20:30,Luverdense,-,Paysandu SC,1:0 (1:0),,
1644,,21:00,EC Bahia,-,Boa EC,4:1 (3:1),,
1645,08.08.2015,16:30,Macaé Esporte FC,-,Atlético GO,0:1 (0:0),,
1646,,16:30,Santa Cruz FC,-,Botafogo RJ,1:0 (0:0),,
1647,,16:30,Ceará SC,-,EC Vitória BA,1:2 (0:2),,
1648,,16:30,CR Brasil,-,Clube Náutico,1:0 (0:0),,
1649,,21:00,Mogi Mirim,-,ABC FC,2:2 (1:1),,
1650,11.08.2015,19:00,EC Bahia,-,Clube Náutico,1:1 (0:1),,
1651,,19:00,Criciúma EC,-,Paysandu SC,1:0 (0:0),,
1652,,19:00,Sampaio Corrêa FC,-,CR Brasil,1:0 (0:0),,
1653,,19:00,Santa Cruz FC,-,Mogi Mirim,2:1 (2:1),,
1654,,19:00,Ceará SC,-,América MG,0:2 (0:0),,
1655,,19:00,Oeste FC,-,Atlético GO,0:0 (0:0),,
1656,,20:30,Luverdense,-,EC Vitória BA,0:2 (0:0),,
1657,,21:30,Botafogo RJ,-,ABC FC,3:1 (2:1),,
1658,,21:30,Bragantino,-,Paraná Clube,2:1 (1:0),,
1659,,21:30,Boa EC,-,Macaé Esporte FC,2:1 (0:0),,
1660,14.08.2015,19:00,EC Vitória BA,-,Santa Cruz FC,2:1 (2:0),,
1661,,19:00,Paraná Clube,-,Sampaio Corrêa FC,1:0 (1:0),,
1662,,21:30,Atlético GO,-,EC Bahia,1:1 (0:1),,
1663,15.08.2015,16:30,América MG,-,Botafogo RJ,1:2 (1:1),,
1664,,16:30,Paysandu SC,-,Oeste FC,3:1 (1:0),,
1665,,16:30,Clube Náutico,-,Bragantino,3:1 (1:0),,
1666,,16:30,ABC FC,-,Boa EC,0:1 (0:0),,
1667,,16:30,CR Brasil,-,Criciúma EC,3:1 (1:1),,
1668,,21:00,Macaé Esporte FC,-,Ceará SC,1:2 (1:1),,
1669,,21:00,Mogi Mirim,-,Luverdense,1:1 (0:1),,
1670,21.08.2015,19:00,Criciúma EC,-,Mogi Mirim,0:0 (0:0),,
1671,,21:30,Santa Cruz FC,-,Macaé Esporte FC,1:0 (0:0),,
1672,22.08.2015,16:30,EC Bahia,-,América MG,1:1 (1:0),,
1673,,16:30,Bragantino,-,CR Brasil,2:1 (0:1),,
1674,,16:30,Boa EC,-,Atlético GO,2:2 (2:1),,
1675,,16:30,Sampaio Corrêa FC,-,EC Vitória BA,1:0 (1:0),,
1676,,16:30,Luverdense,-,Clube Náutico,5:1 (2:0),,
1677,,16:30,Oeste FC,-,ABC FC,1:1 (0:1),,
1678,23.08.2015,11:00,Botafogo RJ,-,Paysandu SC,2:3 (0:2),,
1679,,16:00,Ceará SC,-,Paraná Clube,4:3 (2:1),,
1680,25.08.2015,19:00,EC Vitória BA,-,Oeste FC,1:1 (0:0),,
1681,,21:30,ABC FC,-,Criciúma EC,2:2 (1:0),,
1682,28.08.2015,19:30,América MG,-,Luverdense,1:2 (0:1),,
1683,,21:00,CR Brasil,-,Botafogo RJ,2:1 (2:1),,
1684,29.08.2015,16:30,Macaé Esporte FC,-,Sampaio Corrêa FC,1:1 (1:1),,
1685,,16:30,Paraná Clube,-,Santa Cruz FC,3:2 (1:1),,
1686,,16:30,Paysandu SC,-,Bragantino,2:0 (0:0),,
1687,,16:30,Clube Náutico,-,Boa EC,1:0 (0:0),,
1688,,16:30,Atlético GO,-,Ceará SC,3:2 (1:1),,
1689,,21:00,Mogi Mirim,-,EC Bahia,1:1 (0:0),,
1690,01.09.2015,19:00,Criciúma EC,-,Clube Náutico,1:0 (1:0),,
1691,,19:00,Ceará SC,-,Paysandu SC,0:0 (0:0),,
1692,,20:30,EC Bahia,-,CR Brasil,3:2 (1:0),,
1693,,20:30,Bragantino,-,EC Vitória BA,2:1 (0:1),,
1694,,20:30,Boa EC,-,Paraná Clube,1:2 (1:0),,
1695,,20:30,Sampaio Corrêa FC,-,Mogi Mirim,3:1 (1:0),,
1696,,20:30,Santa Cruz FC,-,América MG,2:1 (1:0),,
1697,,20:30,Luverdense,-,ABC FC,1:1 (0:0),,
1698,,21:30,Botafogo RJ,-,Atlético GO,4:0 (2:0),,
1699,,21:30,Oeste FC,-,Macaé Esporte FC,1:2 (0:2),,
1700,04.09.2015,19:00,Mogi Mirim,-,Oeste FC,0:0 (0:0),,
1701,,19:00,Clube Náutico,-,Sampaio Corrêa FC,1:1 (1:1),,
1702,,19:00,ABC FC,-,Santa Cruz FC,1:1 (1:1),,
1703,,19:00,CR Brasil,-,Ceará SC,1:3 (0:1),,
1704,,21:30,Macaé Esporte FC,-,Luverdense,1:3 (1:1),,
1705,,21:30,Paraná Clube,-,EC Bahia,1:0 (1:0),,
1706,05.09.2015,15:00,EC Vitória BA,-,Botafogo RJ,1:2 (0:0),,
1707,,21:00,América MG,-,Bragantino,1:2 (1:1),,
1708,,21:00,Paysandu SC,-,Boa EC,3:0 (0:0),,
1709,22.09.2015,19:30,Atlético GO,-,Criciúma EC,0:0 (0:0),,
1710,07.09.2015,16:00,Oeste FC,-,CR Brasil,0:0 (0:0),,
1711,,19:00,Ceará SC,-,Clube Náutico,1:0 (0:0),,
1712,08.09.2015,16:30,Sampaio Corrêa FC,-,América MG,0:2 (0:1),,
1713,,19:00,EC Bahia,-,Macaé Esporte FC,1:0 (0:0),,
1714,,19:00,Botafogo RJ,-,Paraná Clube,2:1 (0:1),,
1715,,19:00,Bragantino,-,ABC FC,3:1 (1:0),,
1716,,19:00,Boa EC,-,Mogi Mirim,0:1 (0:1),,
1717,,19:00,Criciúma EC,-,EC Vitória BA,2:3 (0:2),,
1718,,19:00,Santa Cruz FC,-,Paysandu SC,1:2 (0:1),,
1719,,19:30,Luverdense,-,Atlético GO,1:1 (1:0),,
1720,11.09.2015,19:00,EC Bahia,-,Bragantino,3:2 (1:1),,
1721,,20:30,Paraná Clube,-,Paysandu SC,1:1 (1:0),,
1722,,20:30,Oeste FC,-,Boa EC,2:1 (1:1),,
1723,,21:30,Mogi Mirim,-,Botafogo RJ,0:3 (0:1),,
1724,12.09.2015,16:30,América MG,-,Clube Náutico,2:1 (1:0),,
1725,,16:30,Sampaio Corrêa FC,-,Ceará SC,1:0 (1:0),,
1726,,16:30,Santa Cruz FC,-,Luverdense,2:0 (1:0),,
1727,,16:30,ABC FC,-,CR Brasil,0:0 (0:0),,
1728,,16:30,Atlético GO,-,EC Vitória BA,0:0 (0:0),,
1729,,21:00,Macaé Esporte FC,-,Criciúma EC,1:1 (1:0),,
1730,15.09.2015,19:00,Bragantino,-,Macaé Esporte FC,2:2 (1:0),,
1731,,19:00,Ceará SC,-,EC Bahia,2:2 (1:1),,
1732,,20:30,EC Vitória BA,-,Mogi Mirim,4:1 (2:0),,
1733,,20:30,Criciúma EC,-,Sampaio Corrêa FC,1:1 (0:1),,
1734,,20:30,Paysandu SC,-,ABC FC,3:2 (2:1),,
1735,,20:30,Clube Náutico,-,Atlético GO,1:1 (0:0),,
1736,,20:30,Luverdense,-,Paraná Clube,2:0 (0:0),,
1737,,20:30,CR Brasil,-,América MG,1:0 (0:0),,
1738,,21:30,Botafogo RJ,-,Oeste FC,1:1 (0:0),,
1739,,21:30,Boa EC,-,Santa Cruz FC,1:3 (0:1),,
1740,18.09.2015,19:00,ABC FC,-,EC Vitória BA,0:0 (0:0),,
1741,,20:30,Atlético GO,-,América MG,1:1 (0:0),,
1742,,21:30,Boa EC,-,Botafogo RJ,0:1 (0:1),,
1743,19.09.2015,16:30,EC Bahia,-,Sampaio Corrêa FC,1:1 (1:0),,
1744,,16:30,Mogi Mirim,-,Paraná Clube,1:2 (0:0),,
1745,,16:30,Paysandu SC,-,Clube Náutico,0:1 (0:0),,
1746,,16:30,Santa Cruz FC,-,Ceará SC,2:1 (0:0),,
1747,,16:30,Oeste FC,-,Bragantino,1:1 (0:0),,
1748,,21:00,Macaé Esporte FC,-,CR Brasil,0:0 (0:0),,
1749,,21:00,Criciúma EC,-,Luverdense,0:1 (0:0),,
1750,22.09.2015,19:00,Botafogo RJ,-,Macaé Esporte FC,2:1 (2:1),,
1751,,20:30,Bragantino,-,Boa EC,2:1 (1:0),,
1752,25.09.2015,21:00,América MG,-,Criciúma EC,2:1 (1:1),,
1753,26.09.2015,16:30,EC Vitória BA,-,Paysandu SC,3:1 (1:0),,
1754,,16:30,Sampaio Corrêa FC,-,Santa Cruz FC,0:0 (0:0),,
1755,,16:30,Clube Náutico,-,ABC FC,3:0 (0:0),,
1756,,16:30,Ceará SC,-,Oeste FC,1:1 (1:1),,
1757,,16:30,CR Brasil,-,Mogi Mirim,2:1 (0:0),,
1758,,21:00,Paraná Clube,-,Atlético GO,1:2 (1:2),,
1759,,21:00,Luverdense,-,EC Bahia,2:2 (0:1),,
1760,29.09.2015,21:00,Santa Cruz FC,-,Bragantino,3:1 (1:0),,
1761,,21:00,Ceará SC,-,Luverdense,0:1 (0:0),,
1762,02.10.2015,19:30,Criciúma EC,-,Paraná Clube,0:0 (0:0),,
1763,,21:00,Sampaio Corrêa FC,-,Botafogo RJ,2:2 (0:1),,
1764,03.10.2015,16:30,EC Bahia,-,EC Vitória BA,1:3 (1:1),,
1765,,16:30,Macaé Esporte FC,-,ABC FC,3:1 (0:1),,
1766,,16:30,Boa EC,-,CR Brasil,1:3 (0:2),,
1767,,16:30,Atlético GO,-,Paysandu SC,2:1 (1:0),,
1768,,16:30,Oeste FC,-,Clube Náutico,2:0 (1:0),,
1769,,21:00,Mogi Mirim,-,América MG,1:2 (1:0),,
1770,06.10.2015,19:00,Bragantino,-,Criciúma EC,2:0 (1:0),,
1771,,20:30,América MG,-,Macaé Esporte FC,1:0 (1:0),,
1772,,20:30,Paraná Clube,-,Oeste FC,1:1 (1:0),,
1773,,20:30,Clube Náutico,-,Mogi Mirim,1:0 (1:0),,
1774,,20:30,ABC FC,-,Atlético GO,1:1 (0:1),,
1775,,20:30,CR Brasil,-,Santa Cruz FC,3:2 (1:1),,
1776,,21:30,Paysandu SC,-,EC Bahia,0:0 (0:0),,
1777,,21:30,Luverdense,-,Sampaio Corrêa FC,2:1 (0:0),,
1778,10.10.2015,16:30,EC Vitória BA,-,Boa EC,2:1 (1:0),,
1779,20.10.2015,20:00,Botafogo RJ,-,Ceará SC,0:1 (0:0),,
1780,16.10.2015,19:30,Boa EC,-,Sampaio Corrêa FC,2:2 (2:0),,
1781,,21:30,EC Vitória BA,-,Paraná Clube,1:1 (1:0),,
1782,17.10.2015,16:00,Botafogo RJ,-,Bragantino,4:0 (1:0),,
1783,,16:30,Mogi Mirim,-,Atlético GO,0:2 (0:1),,
1784,,16:30,Criciúma EC,-,Ceará SC,3:0 (2:0),,
1785,,16:30,Santa Cruz FC,-,Clube Náutico,1:3 (1:1),,
1786,,16:30,ABC FC,-,América MG,4:2 (2:1),,
1787,,16:30,Oeste FC,-,EC Bahia,0:1 (0:1),,
1788,,21:00,Paysandu SC,-,Macaé Esporte FC,1:1 (1:0),,
1789,,21:00,Luverdense,-,CR Brasil,2:0 (0:0),,
1790,20.10.2015,20:00,EC Bahia,-,Criciúma EC,1:0 (0:0),,
1791,23.10.2015,20:00,Macaé Esporte FC,-,Mogi Mirim,1:0 (1:0),,
1792,,20:00,América MG,-,Oeste FC,2:1 (0:0),,
1793,24.10.2015,16:30,Sampaio Corrêa FC,-,Paysandu SC,2:0 (1:0),,
1794,,16:30,Clube Náutico,-,Botafogo RJ,1:4 (0:1),,
1795,,16:30,Atlético GO,-,Santa Cruz FC,0:0 (0:0),,
1796,,16:30,CR Brasil,-,EC Vitória BA,0:0 (0:0),,
1797,,20:00,Bragantino,-,Luverdense,3:2 (1:0),,
1798,,20:00,Ceará SC,-,Boa EC,2:1 (2:1),,
1799,27.10.2015,20:00,Paraná Clube,-,ABC FC,0:0 (0:0),,
1800,27.10.2015,18:00,Boa EC,-,América MG,1:2 (1:1),,
1801,,20:00,Oeste FC,-,Luverdense,1:0 (1:0),,
1802,,20:30,Santa Cruz FC,-,Criciúma EC,2:0 (1:0),,
1803,30.10.2015,20:00,Paraná Clube,-,Macaé Esporte FC,3:0 (0:0),,
1804,,20:00,Atlético GO,-,Bragantino,0:1 (0:1),,
1805,31.10.2015,16:10,EC Vitória BA,-,Clube Náutico,2:3 (1:0),,
1806,,16:10,Botafogo RJ,-,EC Bahia,1:0 (0:0),,
1807,,16:30,Mogi Mirim,-,Ceará SC,0:2 (0:0),,
1808,,16:30,Paysandu SC,-,CR Brasil,5:1 (1:1),,
1809,,20:00,ABC FC,-,Sampaio Corrêa FC,2:3 (0:1),,
1810,03.11.2015,18:00,Bragantino,-,Mogi Mirim,3:1 (1:1),,
1811,,20:30,América MG,-,Paysandu SC,3:1 (1:0),,
1812,06.11.2015,20:00,Ceará SC,-,ABC FC,3:0 (2:0),,
1813,,20:00,Luverdense,-,Boa EC,2:0 (2:0),,
1814,07.11.2015,16:30,EC Bahia,-,Santa Cruz FC,1:2 (0:0),,
1815,,16:30,Macaé Esporte FC,-,EC Vitória BA,0:2 (0:1),,
1816,,16:30,Criciúma EC,-,Botafogo RJ,1:0 (0:0),,
1817,,16:30,Clube Náutico,-,Paraná Clube,2:0 (2:0),,
1818,,20:00,Sampaio Corrêa FC,-,Oeste FC,1:1 (1:0),,
1819,,20:00,CR Brasil,-,Atlético GO,4:1 (1:0),,
1820,10.11.2015,18:00,Macaé Esporte FC,-,Clube Náutico,1:1 (1:1),,
1821,,18:00,Mogi Mirim,-,Paysandu SC,1:1 (0:1),,
1822,,18:00,América MG,-,EC Vitória BA,4:0 (2:0),,
1823,,18:00,Criciúma EC,-,Boa EC,3:0 (3:0),,
1824,,20:30,EC Bahia,-,ABC FC,2:2 (2:2),,
1825,,20:30,Sampaio Corrêa FC,-,Atlético GO,2:0 (1:0),,
1826,,20:30,Santa Cruz FC,-,Oeste FC,3:1 (2:0),,
1827,,20:30,Ceará SC,-,Bragantino,3:0 (1:0),,
1828,,20:30,Luverdense,-,Botafogo RJ,0:1 (0:1),,
1829,,20:30,CR Brasil,-,Paraná Clube,2:0 (1:0),,
1830,13.11.2015,20:00,Paysandu SC,-,Luverdense,3:2 (2:1),,
1831,,20:00,ABC FC,-,Mogi Mirim,3:1 (1:0),,
1832,,20:00,Oeste FC,-,Criciúma EC,1:1 (1:0),,
1833,14.11.2015,16:30,EC Vitória BA,-,Ceará SC,1:0 (1:0),,
1834,,16:30,Botafogo RJ,-,Santa Cruz FC,0:3 (0:0),,
1835,,16:30,Bragantino,-,Sampaio Corrêa FC,3:0 (0:0),,
1836,,16:30,Boa EC,-,EC Bahia,3:0 (1:0),,
1837,,16:30,Clube Náutico,-,CR Brasil,1:1 (1:1),,
1838,,20:00,Paraná Clube,-,América MG,1:0 (1:0),,
1839,,20:00,Atlético GO,-,Macaé Esporte FC,3:4 (1:1),,
1840,20.11.2015,18:00,Atlético GO,-,Oeste FC,3:1 (1:1),,
1841,,19:30,Macaé Esporte FC,-,Boa EC,1:1 (0:1),,
1842,,20:30,ABC FC,-,Botafogo RJ,1:2 (1:2),,
1843,21.11.2015,16:30,EC Vitória BA,-,Luverdense,3:0 (0:0),,
1844,,16:30,Mogi Mirim,-,Santa Cruz FC,0:3 (0:0),,
1845,,16:30,América MG,-,Ceará SC,1:1 (1:1),,
1846,,16:30,Paraná Clube,-,Bragantino,0:2 (0:1),,
1847,,16:30,Paysandu SC,-,Criciúma EC,1:0 (0:0),,
1848,,16:30,Clube Náutico,-,EC Bahia,1:0 (1:0),,
1849,,16:30,CR Brasil,-,Sampaio Corrêa FC,2:1 (0:0),,
1850,13.05.2016,19:15,Vila Nova FC GO,-,Bragantino,3:1 (1:0),,
1851,,20:30,Oeste FC,-,Atlético GO,0:1 (0:1),,
1852,,21:30,Tupi FC,-,Goiás EC,0:1 (0:0),,
1853,14.05.2016,16:00,GE Brasil Pelotas,-,Paraná Clube,2:0 (1:0),,
1854,,16:00,Ceará SC,-,Paysandu SC,2:2 (0:0),,
1855,,16:00,Londrina EC,-,CR Brasil,0:1 (0:0),,
1856,,16:00,Sampaio Corrêa FC,-,Vasco da Gama,0:4 (0:2),,
1857,,16:30,Criciúma EC,-,Clube Náutico,1:0 (0:0),,
1858,,21:00,EC Bahia,-,Avaí FC,2:1 (1:0),,
1859,,21:00,Luverdense,-,Joinville EC,1:1 (0:0),,
1860,17.05.2016,19:55,Bragantino,-,Luverdense,0:1 (0:0),,
1861,,21:30,Clube Náutico,-,Vila Nova FC GO,3:2 (2:1),,
1862,20.05.2016,19:15,Atlético GO,-,GE Brasil Pelotas,1:0 (0:0),,
1863,,20:30,Goiás EC,-,Londrina EC,1:1 (0:0),,
1864,,21:30,Joinville EC,-,Criciúma EC,0:0 (0:0),,
1865,21.05.2016,16:00,Avaí FC,-,Sampaio Corrêa FC,2:0 (1:0),,
1866,,16:00,Paysandu SC,-,Oeste FC,1:1 (0:1),,
1867,,16:00,Vasco da Gama,-,Tupi FC,1:0 (1:0),,
1868,,16:30,CR Brasil,-,Ceará SC,0:3 (0:0),,
1869,,16:30,Paraná Clube,-,EC Bahia,0:0 (0:0),,
1870,24.05.2016,19:15,GE Brasil Pelotas,-,Bragantino,2:0 (1:0),,
1871,,19:15,Ceará SC,-,Atlético GO,0:1 (0:0),,
1872,,19:15,Londrina EC,-,Clube Náutico,1:0 (0:0),,
1873,,19:15,Oeste FC,-,CR Brasil,2:1 (0:1),,
1874,,19:15,Sampaio Corrêa FC,-,Paraná Clube,1:2 (0:1),,
1875,,21:30,Criciúma EC,-,Goiás EC,3:1 (2:0),,
1876,,21:30,Luverdense,-,Avaí FC,1:1 (0:1),,
1877,,21:30,Tupi FC,-,Paysandu SC,5:1 (1:0),,
1878,,21:30,Vila Nova FC GO,-,Vasco da Gama,0:2 (0:0),,
1879,25.05.2016,19:30,EC Bahia,-,Joinville EC,1:0 (0:0),,
1880,27.05.2016,19:15,CR Brasil,-,Criciúma EC,2:1 (1:0),,
1881,,20:30,Goiás EC,-,GE Brasil Pelotas,1:1 (0:1),,
1882,,20:30,Paraná Clube,-,Oeste FC,2:1 (2:1),,
1883,,21:30,Clube Náutico,-,Sampaio Corrêa FC,5:0 (2:0),,
1884,28.05.2016,16:00,Atlético GO,-,Vila Nova FC GO,2:1 (1:1),,
1885,,16:00,Avaí FC,-,Ceará SC,4:2 (3:0),,
1886,,16:00,Joinville EC,-,Londrina EC,1:1 (1:1),,
1887,,16:30,Vasco da Gama,-,EC Bahia,4:3 (2:0),,
1888,,21:00,Bragantino,-,Tupi FC,2:1 (0:0),,
1889,,21:00,Paysandu SC,-,Luverdense,2:1 (0:1),,
1890,31.05.2016,19:15,EC Bahia,-,Clube Náutico,0:0 (0:0),,
1891,,19:15,GE Brasil Pelotas,-,Paysandu SC,1:0 (0:0),,
1892,,19:15,Ceará SC,-,Goiás EC,2:1 (2:0),,
1893,,19:15,Criciúma EC,-,Avaí FC,1:0 (0:0),,
1894,,19:15,Londrina EC,-,Paraná Clube,1:1 (0:1),,
1895,,19:15,Sampaio Corrêa FC,-,Bragantino,0:0 (0:0),,
1896,,19:15,Vila Nova FC GO,-,CR Brasil,1:2 (1:0),,
1897,,21:30,Luverdense,-,Atlético GO,3:2 (1:1),,
1898,,21:30,Oeste FC,-,Vasco da Gama,1:1 (1:1),,
1899,,21:30,Tupi FC,-,Joinville EC,1:2 (0:1),,
1900,03.06.2016,19:15,EC Bahia,-,Paysandu SC,3:0 (1:0),,
1901,,20:30,GE Brasil Pelotas,-,Luverdense,1:1 (1:0),,
1902,,20:30,Vila Nova FC GO,-,Paraná Clube,0:0 (0:0),,
1903,,21:30,Clube Náutico,-,Joinville EC,2:0 (1:0),,
1904,04.06.2016,16:00,Londrina EC,-,Tupi FC,1:0 (0:0),,
1905,,16:00,Oeste FC,-,Criciúma EC,1:0 (1:0),,
1906,,16:00,Sampaio Corrêa FC,-,Ceará SC,2:3 (1:2),,
1907,,16:30,Vasco da Gama,-,Goiás EC,1:0 (0:0),,
1908,,21:00,Atlético GO,-,Bragantino,1:0 (1:0),,
1909,,21:00,Avaí FC,-,CR Brasil,2:1 (1:1),,
1910,07.06.2016,19:15,Bragantino,-,Avaí FC,1:0 (1:0),,
1911,,19:15,CR Brasil,-,Sampaio Corrêa FC,2:1 (1:1),,
1912,,19:15,Criciúma EC,-,GE Brasil Pelotas,3:0 (2:0),,
1913,,19:15,Paraná Clube,-,Atlético GO,0:0 (0:0),,
1914,,19:15,Paysandu SC,-,Clube Náutico,1:3 (1:1),,
1915,,19:15,Tupi FC,-,Oeste FC,0:1 (0:0),,
1916,,21:30,Ceará SC,-,Londrina EC,1:0 (0:0),,
1917,,21:30,Goiás EC,-,EC Bahia,0:2 (0:1),,
1918,,21:30,Joinville EC,-,Vasco da Gama,0:2 (0:1),,
1919,,21:30,Luverdense,-,Vila Nova FC GO,0:2 (0:2),,
1920,10.06.2016,19:15,EC Bahia,-,CR Brasil,3:0 (0:0),,
1921,,20:30,Goiás EC,-,Oeste FC,1:1 (1:0),,
1922,,20:30,Sampaio Corrêa FC,-,Criciúma EC,1:0 (1:0),,
1923,11.06.2016,16:00,Avaí FC,-,Joinville EC,0:1 (0:1),,
